"Date","Site","City/Town","Expected Substance","Fentanyl Test Strip","Benzo Test Strip","FTIR Spectrometer"
"2020-10-26","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl', 'Uncertain Match']"
"2020-10-26","GYDT - Walk-in","Vancouver","Heroin","False","False","['Caffeine', 'Heroin HCl']"
"2020-10-26","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Caffeine', 'Cocaine HCl']"
"2020-10-26","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Talc', 'Uncertain Match']"
"2020-10-26","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDA']"
"2020-10-26","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['No Library Match']"
"2020-10-26","GYDT - Walk-in","Vancouver","Heroin","False","False","['Heroin HCl', 'Inositol']"
"2020-10-26","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl', 'Uncertain Match']"
"2020-10-26","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-26","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-10-26","GYDT - Walk-in","Vancouver","Unknown","False","False","['Methamphetamine HCl', 'Lactose']"
"2020-10-25","GYDT - Mail-in","Mail In","Ketamine","False","N/A","['Ketamine HCl', 'Monosodium Glutamate']"
"2020-10-25","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-25","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-10-25","GYDT - Walk-in","Vancouver","Fentanyl","False","False","['Uncertain Match', '4-ANPP']"
"2020-10-25","GYDT - Mail-in","Mail In","Anastrozole","False","N/A","['Microcrystalline Cellulose', 'No Library Match', 'Uncertain Oil']"
"2020-10-25","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-25","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2020-10-25","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-25","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA', 'Uncertain Carbohydrate']"
"2020-10-25","GYDT - Walk-in","Vancouver","Fentanyl","False","False","['Caffeine']"
"2020-10-25","GYDT - Mail-in","Mail In","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-25","GYDT - Mail-in","Mail In","Cocaine","False","N/A","['Cocaine HCl', 'Glutamine']"
"2020-10-25","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-25","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Carbohydrate', 'Uncertain Oil']"
"2020-10-25","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA', 'Uncertain Carbohydrate']"
"2020-10-25","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-25","GYDT - Mail-in","Mail In","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-25","GYDT - Mail-in","Mail In","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-10-25","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Phenacetin']"
"2020-10-25","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-10-25","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-10-25","GYDT - Walk-in","Vancouver","THC","False","N/A","['Cannabidiol', 'THC-A']"
"2020-10-25","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-25","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","True","True","['Caffeine', 'Erythritol']"
"2020-10-24","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Levamisole']"
"2020-10-24","GYDT - Walk-in","Vancouver","GHB","False","N/A","['GHB (Wet)']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-24","GYDT - Mail-in","Mail In","Cocaine","False","N/A","['Cocaine HCl', 'Glutamine']"
"2020-10-24","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","False","True","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Acetaminophen', 'Caffeine', 'Fentanyl or Analog']"
"2020-10-24","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-10-24","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-24","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-24","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-10-24","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-10-24","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Fentanyl or Analog', 'Erythritol']"
"2020-10-24","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Xylitol']"
"2020-10-24","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-24","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-24","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Fentanyl or Analog', 'Erythritol']"
"2020-10-24","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA', 'Sucrose']"
"2020-10-24","GYDT - Walk-in","Vancouver","Unknown","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-10-24","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-24","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Inositol', 'Phenacetin']"
"2020-10-23","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","Unknown","False","N/A","['Cocaine HCl', 'Leucine']"
"2020-10-23","CMHA Nanaimo","Nanaimo","Fentanyl and Heroin","True","N/A","['Caffeine', 'Fentanyl or Analog']"
"2020-10-23","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-23","CMHA Nanaimo","Nanaimo","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl', 'Xylitol']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl', 'Monosodium Glutamate']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol', 'Mannitol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-23","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Mannitol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Erythritol']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl', 'Uncertain Carbohydrate']"
"2020-10-23","GYDT - Walk-in","Vancouver","Alprazolam","False","N/A","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-10-23","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-10-23","GYDT - Walk-in","Vancouver","4-MMC","False","N/A","['4-MMC']"
"2020-10-23","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Mannitol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-23","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","4-MMC","False","N/A","['4-MMC']"
"2020-10-23","CMHA Nanaimo","Nanaimo","Fentanyl","N/A","N/A","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Dimethyl Sulfone', 'Erythritol', 'Surcrose']"
"2020-10-23","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-23","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-10-23","GYDT - Walk-in","Vancouver","Unknown","False","False","['Piperidone']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Erythritol']"
"2020-10-23","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-23","GYDT - Mail-in","Mail In","Heroin","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol']"
"2020-10-23","CMHA Nanaimo","Nanaimo","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Procaine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-23","Overdose Prevention Society","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Fentanyl HCl', 'Dimethyl Sulfone', 'Erythritol', 'Sucrose']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Uncertain Salt']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Cocaine HCl', 'Fentanyl or Analog']"
"2020-10-23","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-23","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Uncertain Match', 'Uncertain Oil']"
"2020-10-23","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-22","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-22","ANKORS","Nelson","Heroin","False","False","['Heroin HCl']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","DMT","False","N/A","['DMT Base']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Talc']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-22","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-10-22","ANKORS","Nelson","Cannabis","False","N/A","['THC']"
"2020-10-22","ANKORS","Nelson","MDMA","False","N/A","['MDMA']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","N/A","['Acetaminophen', 'Uncertain Match']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-10-22","ANKORS","Nelson","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Mannitol', 'Xylitol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","True","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-22","ANKORS","Nelson","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Fentanyl HCl', 'Erythritol']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl or Analog', 'Erythritol', 'Ascorbic Acid']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Lidocaine']"
"2020-10-22","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose']"
"2020-10-22","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Mannitol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-22","ANKORS","Nelson","Methamphetamine","N/A","N/A","['Methamphetamine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-10-22","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-10-22","ANKORS","Nelson","Unknown","True","False","['Fentanyl HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl or Analog']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","N/A","['Microcrystalline Cellulose']"
"2020-10-22","Overdose Prevention Society","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Heroin","False","False","['Caffeine', 'Heroin HCl']"
"2020-10-22","ANKORS","Nelson","Unknown","True","False","['Caffeine', 'Fentanyl HCl', 'Dimethyl Sulfone', 'Mannitol', 'Xylitol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-10-22","ANKORS","Nelson","Unknown","False","N/A","['Cocaine HCl', 'Creatine', 'Glucose']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Talc']"
"2020-10-22","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-22","ANKORS","Nelson","Unknown","False","N/A","['Uncertain Match']"
"2020-10-22","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Talc']"
"2020-10-22","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-10-22","Overdose Prevention Society","Vancouver","Heroin","True","False","['Fentanyl HCl', 'Inositol', 'Noscapine HCl']"
"2020-10-22","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl', 'Uncertain Match']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-21","GYDT - Walk-in","Vancouver","Morphine","False","N/A","['Sucrose']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-10-21","ANKORS","Nelson","Fentanyl","True","True","['Caffeine', 'Fentanyl or Analog', 'Mannitol', 'Xylitol']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol', 'Mannitol']"
"2020-10-21","GYDT - Walk-in","Vancouver","Heroin","True","False","['Caffeine', 'Fentanyl HCl', 'Sugar Uncertain']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-21","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Uncertain Carbohydrate']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Mannitol']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-10-21","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose']"
"2020-10-21","GYDT - Walk-in","Vancouver","LSD","False","N/A","['']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-10-21","GYDT - Walk-in","Vancouver","Fentanyl","False","False","['Caffeine', 'Uncertain Carbohydrate']"
"2020-10-21","Overdose Prevention Society","Vancouver","Heroin","True","False","['Fentanyl HCl', 'Inositol', 'Noscapine HCl']"
"2020-10-21","GYDT - Walk-in","Vancouver","Morphine","False","N/A","['Sucrose']"
"2020-10-21","ANKORS","Nelson","MDMA","False","N/A","['MDMA']"
"2020-10-21","GYDT - Walk-in","Vancouver","Hydromorphone","False","N/A","['Lactose', 'Hydromorphone']"
"2020-10-21","Overdose Prevention Society","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-10-21","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2020-10-21","GYDT - Walk-in","Vancouver","Amphetamine","False","N/A","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-10-21","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl', 'Monosodium Glutamate']"
